id,price,brand,model,transmission,color,body_type,poster_type,fuel_type,location,post_age_in_days,age_of_car,mileage_in_km
CAR017681,538000,17,95,3,10,2,0,0,308,34,2,43.0
CAR017915,368000,42,476,3,10,6,0,2,308,34,2,43.0
CAR002720,478000,15,312,3,21,2,0,3,239,16,3,45.0
CAR004107,788000,15,112,1,18,5,1,3,254,101,2,45.0
CAR015706,820000,35,362,3,10,5,0,0,327,188,5,45.0
CAR016721,478000,15,312,3,21,2,0,2,239,17,3,45.0
CAR017590,788000,15,112,1,19,5,1,2,308,102,2,45.0
CAR011343,5200000,44,454,1,21,7,0,2,328,26,0,46.0
CAR015969,2000000,4,54,1,1,6,1,0,308,57,4,46.0
CAR011508,828000,44,511,1,2,6,0,2,36,27,0,47.0
CAR011801,828000,44,511,1,2,6,0,2,239,30,0,47.0
CAR016404,1040000,44,232,3,10,5,0,0,327,188,4,48.0
CAR020047,599000,19,177,1,4,3,0,0,252,62,8,49.0
CAR019291,2200000,33,349,1,21,5,1,0,308,58,8,50.0
CAR015236,895000,35,362,1,2,5,0,0,308,189,6,52.0
CAR001396,1648000,11,216,1,9,5,1,0,328,23,0,53.0
CAR014536,590000,45,445,3,9,6,1,2,269,22,1,53.0
CAR019409,758000,36,519,1,1,5,0,2,327,16,4,53.0
CAR014726,340000,44,511,3,1,6,1,2,308,70,8,56.0
CAR015244,750000,35,362,1,10,5,0,0,327,188,6,56.0
CAR017561,1690000,33,131,1,1,6,0,2,252,62,13,60.0
CAR019377,838000,35,362,3,10,5,0,0,308,34,4,63.0
CAR015607,575000,17,499,1,19,5,1,2,303,26,5,64.0
CAR007223,485000,35,359,3,9,6,0,0,239,33,2,67.0
CAR019105,450000,15,136,1,17,5,0,2,252,62,11,69.0
CAR014702,990000,44,292,3,10,7,0,0,327,188,8,78.0
CAR014767,330000,11,226,1,2,6,0,2,252,62,7,79.0
CAR014816,445000,15,312,1,11,2,0,2,303,16,7,80.0
CAR005827,748000,17,469,1,1,7,0,3,328,37,8,81.0
CAR020036,748000,17,469,1,1,7,0,0,327,40,8,81.0
CAR014796,550000,15,162,1,10,6,1,0,308,44,7,85.0
CAR017048,680000,44,292,3,10,7,0,0,327,188,14,89.0
CAR019595,395000,44,511,3,19,6,1,2,308,13,5,90.0
CAR020055,680000,19,186,3,21,4,0,0,252,62,8,90.0
CAR014765,988000,11,220,1,21,5,0,2,327,16,7,94.0
CAR015952,1200000,45,116,3,17,2,0,2,335,91,5,95.0
CAR015986,298000,44,408,1,5,5,0,2,252,62,16,95.0
CAR007204,388000,35,359,3,18,6,1,2,403,33,3,100.0
CAR007410,398000,35,359,3,18,6,0,2,105,35,3,100.0
CAR012088,330000,44,232,1,7,5,1,0,328,32,0,100.0
CAR016370,160000,36,449,3,19,6,1,2,308,127,15,100.0
CAR017386,341000,44,511,3,17,6,0,2,239,21,3,100.0
CAR018355,7300000,1,402,1,21,5,0,0,254,238,1,100.0
CAR019052,1600000,1,86,1,21,6,1,0,308,134,6,100.0
CAR015662,568000,35,329,1,10,6,0,2,308,34,5,103.0
CAR014691,700000,44,232,1,21,5,1,0,308,15,8,107.0
CAR019395,550000,36,236,3,10,4,1,0,308,13,10,109.0
CAR015431,340000,44,511,3,17,6,1,2,308,76,6,110.0
CAR019093,350000,11,216,1,21,5,1,0,392,26,13,110.0
CAR016315,350000,35,386,1,2,5,0,2,252,62,15,111.0
CAR018086,230000,15,161,3,2,6,1,2,308,105,12,118.0
CAR008183,329000,35,97,3,17,3,1,0,254,102,14,120.0
CAR014447,834092,44,516,1,17,2,1,3,254,102,1,120.0
CAR004949,570000,19,177,3,21,3,1,3,328,35,3,125.0
CAR016835,570000,19,177,3,21,3,1,0,308,38,3,125.0
CAR017771,19000000,33,242,1,1,5,0,2,308,37,2,142.0
CAR014601,87000,32,36,3,2,6,1,2,308,134,23,150.0
CAR019003,2700000,1,86,1,19,6,1,2,308,127,0,150.0
CAR014650,135000,44,170,3,17,6,1,2,308,22,20,179.0
CAR006374,450000,17,211,3,1,2,0,2,251,103,1,190.0
CAR019004,6500000,1,411,1,19,1,0,2,254,23,0,198.0
CAR014594,298000,36,391,3,21,5,1,0,308,118,24,225.0
CAR019054,8200000,1,403,1,21,5,1,2,308,13,0,270.0
CAR005400,2150000,17,286,3,2,7,0,3,305,25,0,332.0
CAR007754,765000,35,533,3,1,5,1,2,380,42,0,350.0
CAR012063,90000,44,511,3,9,6,1,2,352,32,0,353.0
CAR007406,495000,35,356,1,18,6,1,2,131,35,1,400.0
CAR011121,4950000,44,334,1,21,5,1,0,328,24,2,400.0
CAR011122,4950000,44,334,1,13,5,1,0,328,24,2,400.0
CAR012151,4980000,44,334,1,13,5,1,0,328,33,2,400.0
CAR012634,4980000,44,334,1,13,5,1,0,328,36,2,400.0
CAR013739,6000000,44,334,1,13,5,1,0,328,60,1,400.0
CAR018788,625000,44,511,1,19,6,0,2,308,29,1,400.0
CAR019210,3300000,17,267,1,19,7,1,0,327,13,0,400.0
CAR012654,1690000,44,167,1,2,4,1,0,149,36,0,421.0
CAR003131,990000,15,112,1,9,5,1,2,303,29,0,454.0
CAR019143,970000,15,112,1,19,5,1,2,304,20,0,454.0
CAR018375,7600000,9,157,3,1,1,0,2,254,140,1,500.0
CAR016324,6000000,38,153,1,19,1,1,2,308,17,4,576.0
CAR015443,5500000,4,523,1,17,5,0,2,305,175,5,580.0
CAR000225,500000,11,216,1,10,5,1,0,392,83,1,600.0
CAR012232,659000,44,511,3,17,6,1,2,251,33,1,600.0
CAR002064,8500000,11,367,3,21,1,0,2,303,38,1,700.0
CAR010782,1138000,44,307,1,1,3,1,0,418,22,0,780.0
CAR000173,5200000,11,453,1,10,1,1,2,239,54,3,800.0
CAR004151,3088000,15,162,3,21,6,1,3,418,103,2,800.0
CAR006613,450000,35,356,3,9,6,1,2,239,22,1,800.0
CAR010289,690088,44,511,1,1,6,1,3,328,15,0,800.0
CAR011578,635000,44,511,1,17,6,1,3,254,28,1,800.0
CAR017758,6200000,31,339,1,1,5,0,2,254,107,2,800.0
CAR018784,635000,44,511,1,17,6,0,2,308,29,1,800.0
CAR018980,455000,44,516,3,17,2,0,2,308,29,1,800.0
CAR019034,752088,44,511,1,1,6,0,2,327,141,0,800.0
CAR019042,630000,44,511,3,19,6,0,2,327,14,0,800.0
CAR002246,1950000,11,415,1,2,4,0,0,252,43,0,860.0
CAR008378,370000,36,98,3,4,6,1,2,305,24,1,871.0
CAR018848,795000,44,511,3,17,6,0,2,211,62,1,887.0
CAR001709,6800000,11,367,1,17,1,0,2,305,29,2,900.0
CAR006394,2990000,27,311,1,21,6,1,2,305,30,2,900.0
CAR009403,6920000,38,152,1,4,5,0,0,239,44,2,900.0
CAR012873,1125000,44,307,1,1,3,0,0,328,38,0,900.0
CAR018499,7380000,29,217,1,21,1,0,2,327,22,1,900.0
CAR019070,1150000,7,165,3,4,4,0,0,327,127,2,931.0
CAR001084,11000000,33,426,1,10,6,0,2,328,27,4,1000.0
CAR001992,1000000,11,206,3,4,5,0,2,328,35,1,1000.0
CAR003988,590000,15,161,1,17,6,0,3,36,84,3,1000.0
CAR004086,438000,15,162,1,9,6,0,3,105,93,9,1000.0
CAR004165,3250000,1,86,1,1,2,1,2,254,29,0,1000.0
CAR004201,4600000,1,402,1,21,5,0,2,254,102,0,1000.0
CAR004701,600000,19,497,3,21,5,1,0,49,61,1,1000.0
CAR006055,450000,17,95,3,21,6,1,2,392,44,6,1000.0
CAR006080,495000,17,207,3,18,6,0,3,328,53,1,1000.0
CAR007215,944000,35,533,1,17,5,0,2,328,33,0,1000.0
CAR008058,600000,35,363,1,2,5,0,3,36,84,10,1000.0
CAR008251,180000,36,449,1,18,6,1,2,328,62,12,1000.0
CAR010376,545000,44,511,3,18,6,0,3,328,16,0,1000.0
CAR013668,480000,44,511,3,8,6,1,2,114,45,2,1000.0
CAR013720,680000,44,511,3,11,6,0,3,328,55,1,1000.0
CAR014098,330000,44,511,3,8,6,1,3,328,82,2,1000.0
CAR014558,890000,38,44,3,1,0,1,2,308,85,49,1000.0
CAR016961,4500000,38,151,1,19,1,0,2,344,140,14,1000.0
CAR018267,430000,44,516,3,17,2,0,2,308,170,2,1000.0
CAR018313,445000,44,516,3,10,2,0,2,308,170,2,1000.0
CAR018430,612000,17,95,1,19,6,0,2,239,21,1,1000.0
CAR018780,599000,44,511,1,8,6,0,2,327,44,1,1000.0
CAR018856,680000,44,511,3,11,6,0,2,327,56,1,1000.0
CAR019035,810000,44,511,1,1,6,0,2,327,159,0,1000.0
CAR001031,6200000,36,279,1,10,1,1,2,304,31,1,1100.0
CAR008495,6000000,36,279,1,21,1,1,2,304,30,1,1100.0
CAR001127,988000,11,220,1,21,5,1,3,303,16,7,1111.0
CAR001130,908000,11,414,3,21,4,1,3,303,16,2,1111.0
CAR006510,428000,35,359,1,9,6,1,3,303,16,2,1111.0
CAR008268,758000,36,519,1,1,5,1,2,303,16,4,1111.0
CAR008270,878000,36,377,3,21,7,1,3,303,17,2,1111.0
CAR009689,458000,42,212,3,9,3,1,3,303,16,3,1111.0
CAR010316,688000,44,511,1,1,6,1,3,303,16,3,1111.0
CAR010381,488000,44,511,3,11,6,1,3,303,16,3,1111.0
CAR010382,478000,44,511,3,18,6,1,3,303,16,2,1111.0
CAR010390,438000,44,511,3,17,6,1,3,303,16,3,1111.0
CAR010392,1508000,44,232,1,9,5,1,3,303,16,1,1111.0
CAR010411,548000,44,511,3,1,6,1,3,303,17,1,1111.0
CAR014764,988000,11,220,1,21,5,0,2,303,20,7,1111.0
CAR015452,448000,7,464,1,19,3,0,2,303,20,5,1111.0
CAR015459,788000,7,489,1,21,5,0,0,303,20,5,1111.0
CAR016087,848000,15,287,1,19,5,0,2,303,20,4,1111.0
CAR017025,1208000,35,362,1,1,5,0,0,303,20,3,1111.0
CAR017088,458000,42,212,3,10,3,0,2,303,20,3,1111.0
CAR017308,688000,44,511,1,1,6,0,2,303,20,3,1111.0
CAR017371,488000,44,511,3,11,6,0,2,303,20,3,1111.0
CAR017389,438000,44,511,3,17,6,0,2,303,20,3,1111.0
CAR017401,688000,44,511,1,1,6,0,0,303,20,3,1111.0
CAR017431,1588000,16,285,1,2,5,0,2,303,20,13,1111.0
CAR017531,598000,11,205,3,4,5,0,2,303,20,2,1111.0
CAR017559,908000,11,414,3,21,4,0,0,303,20,2,1111.0
CAR017878,878000,36,370,3,21,7,0,0,303,19,2,1111.0
CAR018228,478000,44,511,3,19,6,0,2,303,20,2,1111.0
CAR018663,1508000,44,232,1,19,5,0,0,303,20,1,1111.0
CAR018898,548000,44,511,3,1,6,0,2,303,18,1,1111.0
CAR019338,428000,35,357,1,19,6,0,2,303,20,2,1111.0
CAR019408,758000,36,519,1,10,5,0,2,303,20,4,1111.0
CAR001469,1148000,44,307,1,10,3,1,0,239,47,0,1200.0
CAR012610,1580000,44,276,3,1,1,0,0,328,35,1,1200.0
CAR013579,1148000,44,307,1,18,3,0,0,239,44,0,1200.0
CAR007429,689000,35,324,3,21,7,1,0,392,35,2,1285.0
CAR009065,22000000,33,21,1,1,6,0,2,303,38,0,1300.0
CAR016516,480000,44,511,3,4,6,0,2,308,170,4,1300.0
CAR016517,480000,44,511,3,19,6,0,2,308,170,4,1300.0
CAR019635,568000,44,512,1,10,6,0,2,308,34,1,1300.0
CAR019916,350000,42,314,3,19,5,0,2,308,170,9,1300.0
CAR000336,2500000,7,143,1,17,1,0,3,254,25,9,1324.0
CAR019793,2500000,7,143,1,17,1,0,2,308,37,9,1324.0
CAR018476,200000,17,211,3,21,2,0,2,269,19,1,1367.0
CAR013804,3980000,44,334,3,21,5,1,0,167,67,1,1400.0
CAR018492,2150000,25,298,1,19,1,0,2,254,247,1,1400.0
CAR018750,3980000,44,332,3,21,5,0,0,303,100,1,1400.0
CAR005311,350000,17,211,3,1,2,0,2,48,22,1,1460.0
CAR000480,1150000,15,162,1,10,6,1,2,303,84,2,1500.0
CAR002883,730000,15,161,1,9,6,1,3,303,23,1,1500.0
CAR008392,7500000,36,279,1,11,1,0,2,328,26,2,1500.0
CAR008393,7500000,36,279,1,11,1,0,2,328,26,2,1500.0
CAR008833,7500000,36,279,1,11,1,1,2,254,100,2,1500.0
CAR010281,988000,44,423,1,4,5,1,3,328,15,0,1500.0
CAR010943,605000,44,511,3,1,6,1,3,254,22,1,1500.0
CAR012015,615000,44,511,3,18,6,0,2,328,32,0,1500.0
CAR016660,450000,11,226,3,19,6,0,2,308,170,3,1500.0
CAR017863,6980000,36,249,1,11,1,0,2,327,17,2,1500.0
CAR017864,7500000,36,249,1,11,1,0,2,303,100,2,1500.0
CAR017865,7500000,36,249,1,11,1,0,2,327,27,2,1500.0
CAR018405,730000,15,161,1,19,6,1,2,308,31,1,1500.0
CAR018787,625000,44,511,1,17,6,0,2,308,29,1,1500.0
CAR018789,560000,44,511,1,17,6,0,2,308,29,1,1500.0
CAR018872,605000,44,511,3,1,6,0,2,308,29,1,1500.0
CAR018909,505008,44,511,3,1,6,0,2,327,245,1,1500.0
CAR012823,560000,44,511,3,11,6,0,3,397,38,1,1545.0
CAR018915,560000,44,511,3,11,6,0,2,36,59,1,1545.0
CAR011825,978000,44,423,1,4,5,0,2,328,30,0,1600.0
CAR012770,325000,44,516,3,18,2,1,2,305,37,2,1600.0
CAR013664,975000,44,423,1,9,5,0,2,328,45,0,1600.0
CAR013751,990008,44,423,1,4,5,0,3,328,62,0,1600.0
CAR013875,450000,44,516,1,18,2,1,3,254,73,1,1600.0
CAR014117,985088,44,423,1,9,5,0,3,328,84,0,1600.0
CAR018414,3780000,15,162,3,21,1,0,2,327,20,1,1600.0
CAR018947,450000,44,516,1,19,2,1,2,308,77,1,1600.0
CAR019018,9500000,18,405,1,1,5,0,2,254,71,0,1600.0
CAR019438,438000,42,160,3,10,6,0,2,308,34,1,1600.0
CAR019585,945008,44,423,1,5,3,0,2,327,13,0,1600.0
CAR019586,950008,44,423,1,4,5,0,2,327,13,0,1600.0
CAR001892,2100000,11,220,1,9,5,0,2,252,33,3,1645.0
CAR011575,980000,44,423,1,4,5,1,3,328,28,0,1684.0
CAR014077,1025000,44,423,1,4,5,0,3,328,78,0,1684.0
CAR001089,13200000,33,241,1,10,5,1,0,239,54,1,1700.0
CAR006782,405000,35,359,3,9,6,0,2,409,24,1,1700.0
CAR012597,3500000,44,99,1,1,3,0,2,328,35,2,1700.0
CAR013452,3500000,44,99,1,1,3,1,2,328,43,2,1700.0
CAR017615,930000,15,161,1,1,6,0,2,392,65,2,1750.0
CAR001755,738000,44,511,1,10,6,1,3,328,83,0,1800.0
CAR001756,668000,44,511,1,8,6,1,3,328,83,0,1800.0
CAR003241,3400000,15,162,3,21,6,1,2,328,31,1,1800.0
CAR010351,650088,44,511,1,17,6,0,3,328,16,1,1800.0
CAR010476,508000,44,516,1,17,2,1,2,328,18,0,1800.0
CAR011273,570000,44,511,1,17,6,1,3,254,25,2,1800.0
CAR011275,590000,44,511,1,17,6,1,3,254,25,2,1800.0
CAR011290,1170000,44,307,1,1,3,1,3,254,26,2,1800.0
CAR011303,555000,44,511,3,17,6,1,3,254,26,1,1800.0
CAR011313,945000,44,307,3,17,3,1,3,254,26,2,1800.0
CAR012336,530000,44,516,1,17,2,0,2,328,34,0,1800.0
CAR012876,538000,44,516,1,17,2,1,2,328,38,0,1800.0
CAR013107,535000,44,516,1,17,2,0,2,328,40,0,1800.0
CAR013437,548000,44,516,1,17,2,1,2,328,43,0,1800.0
CAR013775,1460000,44,232,1,7,5,0,3,328,62,1,1800.0
CAR014543,1200000,45,262,1,1,2,1,0,131,34,2,1800.0
CAR018050,1170000,44,307,1,1,3,0,0,308,29,2,1800.0
CAR018082,945000,44,307,3,17,3,0,0,308,29,2,1800.0
CAR018154,595000,44,511,1,17,6,0,2,308,29,2,1800.0
CAR018156,590000,44,511,1,17,6,0,2,308,29,2,1800.0
CAR018158,570000,44,511,1,17,6,0,2,308,29,2,1800.0
CAR018214,480000,44,511,3,11,6,0,2,308,29,2,1800.0
CAR018236,448008,44,511,3,16,6,0,2,327,245,2,1800.0
CAR018238,448008,44,511,3,8,6,0,2,327,245,2,1800.0
CAR018290,378008,44,516,1,19,2,0,2,327,237,2,1800.0
CAR018291,375008,44,516,1,19,2,0,2,327,239,2,1800.0
CAR018636,1460000,44,232,1,19,5,0,0,327,63,1,1800.0
CAR018691,1255000,44,292,3,21,7,0,0,327,209,1,1800.0
CAR018785,595000,44,511,1,1,6,0,2,308,29,1,1800.0
CAR018802,568088,44,511,1,17,6,0,2,327,141,1,1800.0
CAR018805,598008,44,511,1,17,6,0,2,327,167,1,1800.0
CAR018813,595000,44,511,1,8,6,0,2,327,209,1,1800.0
CAR018818,598008,44,511,1,8,6,0,2,327,245,1,1800.0
CAR018870,585000,44,511,3,17,6,0,2,308,29,1,1800.0
CAR019045,523000,44,516,1,17,2,0,2,327,18,0,1800.0
CAR000582,2700000,7,143,1,21,1,0,3,131,34,4,1814.0
CAR015976,2700000,7,143,1,21,1,0,2,308,36,4,1814.0
CAR000965,850000,35,359,2,10,6,1,2,254,78,1,1828.0
CAR008039,966728,35,359,1,1,6,1,3,254,76,1,1828.0
CAR019032,1980000,44,292,1,21,7,0,0,305,65,0,1847.0
CAR000713,308000,17,211,3,10,2,1,2,230,69,1,1900.0
CAR004640,3550000,23,271,1,1,7,0,3,305,96,0,1900.0
CAR006101,308000,17,211,3,17,2,0,2,327,67,1,1900.0
CAR010750,1288000,44,292,3,18,7,0,0,328,22,0,1900.0
CAR010920,455000,44,516,3,11,2,1,3,254,22,1,1900.0
CAR010928,625000,44,511,1,18,6,1,3,254,22,2,1900.0
CAR010930,635000,44,511,1,1,6,1,3,254,22,2,1900.0
CAR010933,890000,44,307,3,17,3,1,3,254,22,2,1900.0
CAR010935,480000,44,511,3,17,6,1,3,254,22,2,1900.0
CAR010944,585000,44,511,3,11,6,1,3,254,22,1,1900.0
CAR010949,1620000,44,232,1,1,5,1,3,254,23,2,1900.0
CAR011127,1515000,44,292,3,1,7,1,0,328,24,1,1900.0
CAR011270,870000,44,172,1,9,6,1,3,254,25,2,1900.0
CAR011283,610000,44,511,3,18,6,1,3,254,26,2,1900.0
CAR011286,600000,44,511,3,17,6,1,3,254,26,2,1900.0
CAR011287,530000,44,511,3,8,6,1,3,254,26,2,1900.0
CAR011309,940000,44,307,3,1,3,1,3,254,26,2,1900.0
CAR011311,995000,44,307,3,1,3,1,3,254,26,2,1900.0
CAR011320,1530000,44,292,3,1,7,1,3,328,26,1,1900.0
CAR011579,1620000,44,292,3,21,7,1,3,254,28,1,1900.0
CAR011980,560000,44,511,2,11,6,1,2,328,31,2,1900.0
CAR012481,599000,44,511,3,17,6,0,2,328,35,1,1900.0
CAR012746,1588000,44,276,3,1,1,0,0,328,37,1,1900.0
CAR013221,560000,44,511,1,11,6,1,2,328,41,2,1900.0
CAR013696,1620000,44,292,3,1,7,0,3,328,53,1,1900.0
CAR013708,1595008,44,292,3,1,7,0,3,328,55,1,1900.0
CAR013711,1595008,44,292,3,1,7,0,3,328,55,1,1900.0
CAR014099,415000,44,516,3,7,2,1,3,328,82,1,1900.0
CAR017285,1010000,44,307,1,2,3,0,0,308,29,3,1900.0
CAR017948,870000,44,171,1,19,6,0,2,308,29,2,1900.0
CAR017991,1620000,44,232,1,1,5,0,0,308,29,2,1900.0
CAR018053,890000,44,307,3,17,3,0,2,308,29,2,1900.0
CAR018057,940000,44,307,3,1,3,0,0,308,29,2,1900.0
CAR018071,995000,44,307,3,1,3,0,0,308,29,2,1900.0
CAR018102,555000,44,511,1,19,6,0,2,327,153,2,1900.0
CAR018104,530000,44,511,1,16,6,0,2,327,204,2,1900.0
CAR018123,570000,44,511,1,11,6,0,2,327,51,2,1900.0
CAR018125,570000,44,511,1,11,6,0,2,327,46,2,1900.0
CAR018128,575000,44,511,1,17,6,0,2,327,45,2,1900.0
CAR018132,560000,44,511,1,11,6,0,2,327,41,2,1900.0
CAR018144,635000,44,511,1,8,6,0,2,308,29,2,1900.0
CAR018145,625000,44,511,1,19,6,0,2,308,29,2,1900.0
CAR018152,635000,44,511,1,1,6,0,2,308,29,2,1900.0
CAR018153,635000,44,511,1,11,6,0,2,308,29,2,1900.0
CAR018211,610000,44,511,3,19,6,0,2,308,29,2,1900.0
CAR018212,530000,44,511,3,19,6,0,2,308,29,2,1900.0
CAR018215,470000,44,511,3,17,6,0,2,308,29,2,1900.0
CAR018219,480000,44,511,3,17,6,0,2,308,29,2,1900.0
CAR018220,600000,44,511,3,11,6,0,2,308,29,2,1900.0
CAR018221,590000,44,511,3,19,6,0,2,308,29,2,1900.0
CAR018223,440000,44,511,3,17,6,0,2,308,29,2,1900.0
CAR018240,448008,44,511,3,17,6,0,2,327,245,2,1900.0
CAR018595,775000,44,106,1,1,3,0,2,327,97,1,1900.0
CAR018620,1498088,44,232,1,19,5,0,0,327,134,1,1900.0
CAR018633,1468088,44,232,1,19,5,0,0,327,76,1,1900.0
CAR018679,1620000,44,292,3,21,7,0,0,308,29,1,1900.0
CAR018703,1490008,44,292,3,1,7,0,0,327,23,1,1900.0
CAR018707,1530000,44,292,3,1,7,0,0,327,30,1,1900.0
CAR018712,1595000,44,292,3,1,7,0,0,327,51,1,1900.0
CAR018783,605000,44,511,1,1,6,0,2,308,29,1,1900.0
CAR018822,530000,44,511,3,16,6,0,2,327,126,1,1900.0
CAR018831,530000,44,511,3,16,6,0,2,327,91,1,1900.0
CAR018842,533000,44,511,3,4,6,0,2,327,71,1,1900.0
CAR018850,625008,44,511,3,17,6,0,2,327,59,1,1900.0
CAR018859,630000,44,511,3,17,6,0,2,327,54,1,1900.0
CAR018866,630000,44,511,3,17,6,0,2,327,39,1,1900.0
CAR018875,570000,44,511,3,11,6,0,2,308,29,1,1900.0
CAR018878,535000,44,511,3,11,6,0,2,308,29,1,1900.0
CAR018901,585000,44,511,3,11,6,0,2,308,29,1,1900.0
CAR018903,660088,44,511,3,17,6,0,2,327,141,1,1900.0
CAR018972,418088,44,516,3,19,2,0,2,327,91,1,1900.0
CAR018974,415000,44,516,3,19,2,0,2,327,83,1,1900.0
CAR018701,1599000,44,292,3,1,7,0,0,327,63,1,1956.0
CAR019507,1498000,44,232,1,19,5,0,0,327,126,1,1967.0
CAR018834,645000,44,511,3,17,6,0,2,327,86,1,1973.0
CAR018641,1390008,44,232,1,19,5,0,0,327,23,1,1980.0
CAR000558,4500000,7,472,1,1,5,1,2,269,33,0,2000.0
CAR000607,4880000,7,472,1,1,5,0,2,328,35,0,2000.0
CAR001131,2380000,32,185,1,10,5,1,3,254,83,1,2000.0
CAR001754,2800000,11,367,1,13,1,1,2,149,30,2,2000.0
CAR001796,458000,44,516,3,10,2,0,3,211,94,0,2000.0
CAR001839,858000,44,511,2,10,6,1,2,328,102,1,2000.0
CAR002205,1555000,11,414,1,18,4,1,0,239,42,0,2000.0
CAR003535,1400000,15,162,1,17,6,1,2,304,37,1,2000.0
CAR004476,950000,23,316,3,21,4,1,0,263,34,1,2000.0
CAR006544,898000,35,471,3,17,4,1,0,328,20,1,2000.0
CAR006661,1480000,35,363,1,21,5,1,0,328,22,2,2000.0
CAR006777,1480000,35,363,1,21,5,1,0,328,24,2,2000.0
CAR006806,970000,35,533,1,18,5,0,2,257,24,0,2000.0
CAR006956,898000,35,471,3,17,4,1,0,328,28,1,2000.0
CAR007513,558888,35,359,1,17,6,0,2,328,37,1,2000.0
CAR008653,475000,36,98,1,9,6,1,2,37,39,1,2000.0
CAR008821,1300000,36,377,3,21,7,1,3,254,93,1,2000.0
CAR009135,1700000,32,183,1,9,5,1,2,304,23,0,2000.0
CAR009404,6300000,38,152,1,21,5,1,2,239,44,1,2000.0
CAR010262,720000,44,106,1,18,3,1,3,328,15,1,2000.0
CAR010270,4250000,44,334,1,18,5,1,3,328,15,1,2000.0
CAR010274,1295008,44,292,3,21,7,1,3,328,15,0,2000.0
CAR010282,1295000,44,292,3,21,7,1,3,328,15,0,2000.0
CAR010306,745000,44,172,1,18,6,1,3,328,15,2,2000.0
CAR010338,470000,44,516,3,18,2,0,3,328,16,0,2000.0
CAR010451,960000,44,423,1,4,5,1,2,328,18,0,2000.0
CAR010452,525000,44,516,1,9,2,1,2,328,18,0,2000.0
CAR010713,720000,44,106,1,18,3,1,2,328,21,1,2000.0
CAR010761,1420000,44,232,1,9,5,0,0,328,22,1,2000.0
CAR010786,738000,44,511,1,2,6,0,2,257,22,0,2000.0
CAR010817,1248000,44,292,3,21,7,1,0,328,22,0,2000.0
CAR010831,958000,44,423,1,4,5,1,2,328,22,0,2000.0
CAR010832,1490000,44,292,3,1,7,1,2,328,22,1,2000.0
CAR010833,529000,44,516,1,9,2,1,2,328,22,0,2000.0
CAR010834,1275000,44,292,3,18,7,1,2,328,22,0,2000.0
CAR011263,1695000,44,232,1,21,5,1,0,254,25,3,2000.0
CAR011331,595000,44,106,3,1,3,1,3,328,26,2,2000.0
CAR011332,400000,44,516,3,11,2,1,3,328,26,2,2000.0
CAR011472,718000,44,106,1,18,3,0,2,328,27,1,2000.0
CAR011473,720000,44,106,1,18,3,0,2,328,27,1,2000.0
CAR011540,740000,44,106,1,18,3,1,3,328,28,1,2000.0
CAR011562,1950000,44,292,1,21,7,1,0,395,28,1,2000.0
CAR012470,728000,44,106,1,18,3,1,2,328,35,1,2000.0
CAR012591,1575000,44,276,3,1,1,1,0,328,35,1,2000.0
CAR012625,730000,44,106,1,18,3,0,2,328,35,1,2000.0
CAR012716,786000,44,511,1,21,6,1,2,254,36,0,2000.0
CAR012725,455000,44,516,3,18,2,1,2,353,37,0,2000.0
CAR012726,1285000,44,292,3,21,7,1,0,328,37,0,2000.0
CAR013230,478000,44,516,3,11,2,1,2,328,41,0,2000.0
CAR013662,750000,44,511,1,17,6,0,2,254,45,1,2000.0
CAR013714,485000,44,516,3,11,2,1,3,328,55,0,2000.0
CAR013737,665000,44,511,3,17,6,0,3,239,60,1,2000.0
CAR014075,465000,44,516,3,18,2,0,3,328,78,0,2000.0
CAR014535,1480000,45,262,1,21,2,0,0,399,18,2,2000.0
CAR016001,34000000,10,47,1,21,1,0,2,254,178,4,2000.0
CAR016164,6800000,20,532,1,1,1,0,2,327,175,4,2000.0
CAR017187,1695000,44,232,1,21,5,0,0,327,71,3,2000.0
CAR017617,748000,15,161,1,19,6,0,2,305,64,2,2000.0
CAR017853,545000,36,98,1,4,6,0,2,211,65,2,2000.0
CAR018294,400000,44,516,3,11,2,0,2,327,94,2,2000.0
CAR018493,5980000,26,413,1,21,5,0,0,327,29,1,2000.0
CAR018585,740000,44,106,1,19,3,0,2,327,30,1,2000.0
CAR018587,720000,44,106,1,19,3,0,2,327,24,1,2000.0
CAR018623,1498088,44,232,1,4,5,0,0,327,134,1,2000.0
CAR018624,1498088,44,232,1,1,5,0,0,327,134,1,2000.0
CAR018660,1838000,44,232,1,21,5,0,0,305,64,1,2000.0
CAR018710,1530000,44,292,3,1,7,0,0,327,14,1,2000.0
CAR018746,4250000,44,332,1,19,5,0,0,327,29,1,2000.0
CAR018817,598008,44,511,1,17,6,0,2,327,237,1,2000.0
CAR018823,530000,44,511,3,16,6,0,2,327,117,1,2000.0
CAR018824,530000,44,511,3,16,6,0,2,327,101,1,2000.0
CAR018833,595000,44,511,3,8,6,0,2,239,89,1,2000.0
CAR018851,535008,44,511,3,1,6,0,2,327,51,1,2000.0
CAR018917,828000,44,511,1,21,6,0,2,327,78,1,2000.0
CAR018923,785000,44,511,1,1,6,0,2,327,35,1,2000.0
CAR018927,738000,44,511,1,1,6,0,2,327,18,1,2000.0
CAR018928,665000,44,511,3,17,6,0,2,239,60,1,2000.0
CAR018931,828000,44,511,1,21,6,0,0,327,102,1,2000.0
